,iyear,imonth,iday,country_txt,city,attacktype1_txt,targtype1_txt,corp1,target1,natlty1_txt,gname,weaptype1_txt,weapsubtype1_txt,weapdetail,nkill,nwound,propextent_txt,ransomamt
19954,2015,4,6,86,1546,0,9,1590,7983,100,4,4,25,1604,0.0,1.0,1,15860.45
19955,2015,4,6,82,8310,0,6,3067,1290,96,3,4,25,1604,1.0,0.0,1,15860.45
19956,2015,4,6,123,10662,6,7,370,3866,144,4,4,25,1604,1.0,0.0,1,15860.45
19957,2015,4,7,112,10874,0,9,7125,7983,129,4,2,17,4961,5.0,7.0,1,15860.45
19958,2015,4,7,97,4124,1,6,3089,11045,114,0,2,10,1661,1.0,8.0,1,15860.45
19959,2015,4,7,0,8843,8,12,160,10957,0,2,9,25,1604,2.0,3.0,1,15860.45
19960,2015,4,6,82,9566,2,9,2201,1813,96,4,2,17,5931,0.0,0.0,1,15860.45
19961,2015,4,7,116,6325,2,13,7297,7118,134,4,2,24,1604,0.0,0.0,2,15860.45
19962,2015,4,7,116,6325,2,18,7297,4718,134,3,2,24,1604,0.0,0.0,2,15860.45
19963,2015,4,6,27,5872,2,9,787,10957,30,4,2,17,5512,3.0,9.0,1,15860.45
19964,2015,4,6,0,9691,6,13,5547,2341,0,2,4,25,1604,1.0,0.0,1,15860.45
19965,2015,4,7,0,9585,2,12,122,8285,0,2,2,17,1718,2.0,3.0,1,15860.45
19966,2015,4,7,0,10493,2,12,154,10957,0,2,2,10,1661,0.0,6.0,1,15860.45
19967,2015,4,7,0,9721,0,12,160,1813,0,3,2,17,1093,1.0,2.0,1,15860.45
19968,2015,4,7,48,12420,8,12,3978,5879,55,1,9,25,1604,3.0,7.0,1,15860.45
19969,2015,4,7,48,12420,8,12,3978,5879,55,1,9,25,1604,2.0,7.0,1,15860.45
19970,2015,4,7,48,12420,8,12,3978,5879,55,1,9,25,1604,2.0,7.0,1,15860.45
19971,2015,4,7,81,8990,2,9,5479,1097,92,4,2,27,2906,25.0,0.0,2,15860.45
19972,2015,4,7,63,1898,2,2,5347,1325,71,3,2,17,1718,0.0,0.0,1,15860.45
19973,2015,4,7,82,9543,2,19,7297,10933,96,3,2,24,55,0.0,0.0,1,15860.45
19974,2015,4,6,122,4269,2,19,7297,10933,55,4,2,24,1604,0.0,0.0,1,15860.45
19975,2015,4,7,106,3120,0,11,7482,8787,143,1,4,19,1802,1.0,0.0,1,15860.45
19976,2015,4,7,0,12514,2,19,7297,10933,55,3,2,13,5919,0.0,0.0,1,15860.45
19977,2015,4,7,0,12514,2,19,7297,10933,55,3,2,13,5919,0.0,0.0,1,15860.45
19978,2015,4,7,123,13068,8,9,7508,1215,144,4,9,25,1604,2.0,0.0,1,15860.45
19979,2015,4,7,123,8548,8,9,7507,1097,144,4,9,25,1604,0.0,0.0,1,15860.45
19980,2015,4,7,27,6128,6,12,1644,8205,30,4,9,25,1604,0.0,0.0,1,15860.45
19981,2015,4,7,82,3205,6,12,2200,7659,96,3,4,25,1604,1.0,0.0,1,15860.45
19982,2015,4,7,100,7976,3,18,7297,10957,117,4,5,0,1604,0.0,0.0,1,15860.45
19983,2015,4,7,48,8483,0,13,7297,3826,55,1,4,25,1604,10.0,0.0,1,15860.45
19984,2015,4,8,92,12514,0,12,6405,7983,108,1,4,25,1604,2.0,0.0,1,15860.45
19985,2015,4,8,0,5384,0,9,5529,10913,53,4,4,1,1018,2.0,8.0,1,15860.45
19986,2015,4,8,0,11617,1,12,160,10984,0,3,2,10,1403,0.0,3.0,1,15860.45
19987,2015,4,8,31,896,2,12,1994,10957,34,4,2,24,1604,2.0,3.0,1,15860.45
19988,2015,4,8,31,11118,2,9,1978,9799,34,4,2,17,4535,9.0,3.0,1,15860.45
19989,2015,4,8,31,11118,2,9,1978,9799,34,4,2,17,4535,2.0,3.0,1,15860.45
19990,2015,4,8,81,3880,0,6,4521,4829,92,3,4,25,1604,2.0,0.0,1,15860.45
19991,2015,4,8,86,12646,2,6,5340,7340,100,3,2,6,693,0.0,0.0,1,15860.45
19992,2015,4,8,86,12646,0,9,5869,4503,100,3,4,25,1604,1.0,0.0,1,15860.45
19993,2015,4,8,24,4729,2,9,5095,1097,25,4,2,17,1604,0.0,8.0,1,15860.45
19994,2015,4,8,27,2423,8,9,787,9799,30,4,9,25,1604,2.0,3.0,1,15860.45
19995,2015,4,8,82,11535,2,9,5695,9799,96,3,2,6,5618,0.0,0.0,1,15860.45
19996,2015,4,8,81,3796,6,6,5386,6766,92,3,4,25,1604,2.0,0.0,1,15860.45
19997,2015,4,8,48,3959,2,13,7297,6637,55,1,2,17,5048,6.0,10.0,1,15860.45
19998,2015,4,8,122,11163,0,9,4022,9799,57,4,6,9,1604,1.0,2.0,1,15860.45
19999,2015,4,8,117,7215,3,13,5547,5214,94,3,5,12,4796,0.0,0.0,1,15860.45
20000,2015,4,8,82,8842,2,9,5695,9799,96,3,2,24,1604,2.0,0.0,1,15860.45
20001,2015,4,8,123,1115,2,21,3782,6930,144,4,2,24,1604,15.0,0.0,1,15860.45
20002,2015,4,8,123,144,2,13,5547,9155,144,4,2,17,5305,11.0,35.0,1,15860.45
20003,2015,4,8,123,144,2,13,5547,9155,144,4,2,17,5305,11.0,35.0,1,15860.45
20004,2015,4,8,123,7249,0,21,3782,3056,144,4,4,25,1604,8.0,0.0,2,15860.45
20005,2015,4,8,82,5961,0,12,5734,11327,96,3,4,25,1604,1.0,1.0,1,15860.45
20006,2015,4,8,82,2761,2,13,7297,8625,96,3,2,6,1604,0.0,0.0,1,15860.45
20007,2015,4,8,82,2761,2,2,7297,2892,96,3,2,6,1604,0.0,0.0,1,15860.45
20008,2015,4,8,117,3717,2,19,7297,10933,94,3,2,13,1172,0.0,0.0,1,15860.45
20009,2015,4,8,106,8759,2,9,6862,1813,123,4,2,27,1378,10.0,0.0,1,15860.45
20010,2015,4,8,81,12514,6,6,3340,1296,92,4,4,25,1604,0.0,0.0,1,15860.45
20011,2015,4,9,0,8162,5,6,140,7349,0,2,2,22,3722,14.0,60.0,1,15860.45
20012,2015,4,9,0,6416,2,2,7389,6748,0,3,2,13,2931,0.0,10.0,1,15860.45
20013,2015,4,9,0,13111,2,12,155,10957,0,3,2,10,1661,4.0,2.0,1,15860.45
20014,2015,4,9,86,11689,2,18,7493,1346,100,4,2,18,1296,0.0,0.0,1,15860.45
20015,2015,4,9,48,9947,6,13,5547,10701,55,1,9,25,1604,300.0,0.0,1,15860.45
20016,2015,4,9,81,2385,0,13,1353,10582,92,4,4,25,1604,2.0,3.0,1,15860.45
20017,2015,4,9,45,2061,2,12,3880,10957,51,4,2,10,5915,0.0,0.0,1,15860.45
20018,2015,4,9,106,12489,5,9,6862,1813,123,1,6,9,1604,9.0,0.0,2,15860.45
20019,2015,4,9,106,12489,5,9,6862,1813,123,1,6,9,1604,8.0,0.0,2,15860.45
20020,2015,4,9,0,11187,3,14,7297,7124,0,2,5,0,1604,0.0,0.0,1,15860.45
20021,2015,4,9,0,11187,3,13,5547,5515,0,2,5,0,1604,0.0,0.0,1,15860.45
20022,2015,4,4,0,1357,0,12,122,1813,0,2,4,25,1604,1.0,0.0,1,15860.45
20023,2015,4,4,0,1724,0,12,122,1813,0,2,4,25,1604,1.0,0.0,1,15860.45
20024,2015,4,4,0,900,0,12,122,1813,0,2,4,25,1604,1.0,0.0,1,15860.45
20025,2015,4,9,123,12945,6,21,4010,6930,144,4,9,25,1604,1.0,0.0,1,15860.45
20026,2015,4,9,123,12945,6,3,7297,9336,144,4,9,25,1604,1.0,0.0,1,15860.45
20027,2015,4,9,82,11461,2,12,4699,10957,96,3,2,18,1604,0.0,4.0,1,15860.45
20028,2015,4,9,82,5961,1,6,5705,6088,96,3,4,25,1604,0.0,1.0,1,15860.45
20029,2015,4,9,88,3590,8,5,7272,10900,137,3,9,25,1604,0.0,1.0,1,15860.45
20030,2015,4,9,81,723,1,6,3759,11216,92,3,4,25,1604,0.0,0.0,1,15860.45
20031,2015,4,9,81,2411,0,13,5547,4751,92,3,4,25,1604,2.0,1.0,1,15860.45
20032,2015,4,10,0,5384,2,9,5529,10899,53,2,2,27,1604,5.0,12.0,1,15860.45
20033,2015,4,10,0,5665,2,9,5529,3056,53,2,2,27,1604,1.0,1.0,1,15860.45
20034,2015,4,10,0,10088,2,13,5547,7085,0,2,2,10,1661,12.0,0.0,1,15860.45
20035,2015,4,10,48,1253,2,13,5547,2402,55,1,2,27,1604,2.0,6.0,1,15860.45
20036,2015,4,10,48,3226,2,13,5547,2402,55,3,2,24,1604,1.0,7.0,1,15860.45
20037,2015,4,10,48,8657,2,2,7297,9178,55,1,2,22,3160,3.0,13.0,1,15860.45
20038,2015,4,10,48,557,0,12,3978,4164,55,1,5,0,1604,15.0,0.0,1,15860.45
20039,2015,4,10,0,3186,6,9,150,7880,0,2,4,25,1604,42.0,25.0,1,15860.45
20040,2015,4,10,110,2105,2,2,1457,10862,127,4,2,27,1359,0.0,7.0,1,15860.45
20041,2015,4,10,48,10166,2,9,3944,9799,55,1,2,27,2127,10.0,0.0,1,15860.45
20042,2015,4,10,116,9306,0,9,786,9799,134,4,4,25,1604,0.0,0.0,1,15860.45
20043,2015,4,10,116,9762,0,9,786,9799,134,4,2,17,3424,0.0,0.0,1,15860.45
20044,2015,4,10,116,5076,0,9,786,9799,134,4,2,17,3424,0.0,0.0,1,15860.45
20045,2015,4,10,116,7645,0,9,786,9799,134,4,2,17,3424,0.0,0.0,1,15860.45
20046,2015,4,10,116,11229,0,9,786,9799,134,4,2,17,3424,0.0,0.0,1,15860.45
20047,2015,4,10,116,1917,2,9,786,9799,134,4,2,17,3179,0.0,0.0,1,15860.45
20048,2015,4,10,116,6832,0,9,786,9799,134,4,2,17,4544,0.0,0.0,1,15860.45
20049,2015,4,10,116,9277,2,18,7297,8712,134,3,2,24,1604,0.0,0.0,2,15860.45
20050,2015,4,10,97,8390,1,7,6067,8069,114,0,4,25,1604,0.0,1.0,1,15860.45
20051,2015,4,10,81,3511,0,13,1863,11399,92,4,4,25,1604,20.0,0.0,1,15860.45
20052,2015,4,10,82,5961,0,6,2523,8813,96,4,4,25,1604,0.0,2.0,1,15860.45
20053,2015,4,10,106,6261,8,9,6862,6163,123,1,9,25,1604,35.0,0.0,1,15860.45
20054,2015,4,10,45,8211,3,12,3880,8205,51,4,5,5,4268,0.0,1.0,1,15860.45
20055,2015,4,10,48,13021,2,13,5547,2402,55,3,2,24,1604,0.0,2.0,1,15860.45
20056,2015,4,10,48,12147,8,13,336,7271,55,1,9,25,1604,2.0,1.0,1,15860.45
20057,2015,4,10,48,12147,8,13,6571,7271,55,1,9,25,1604,2.0,0.0,1,15860.45
20058,2015,4,10,123,12514,8,21,3782,6930,144,4,9,25,1604,9.0,0.0,1,15860.45
20059,2015,4,10,123,12514,8,21,3782,6930,144,4,9,25,1604,9.0,0.0,1,15860.45
20060,2015,4,10,68,646,2,13,5547,10957,78,3,2,24,1604,0.0,2.0,1,15860.45
20061,2015,4,10,64,11392,2,6,3001,1325,73,4,2,6,1604,0.0,0.0,1,15860.45
20062,2015,4,10,86,5196,1,6,2695,7158,100,3,2,21,2280,0.0,0.0,1,15860.45
20063,2015,4,11,92,12514,2,9,6217,728,108,4,2,17,1100,3.0,2.0,1,15860.45
20064,2015,4,10,123,12514,2,13,5547,2402,144,4,2,17,1604,6.0,0.0,1,15860.45
20065,2015,4,10,86,2421,2,2,7297,11390,100,4,2,18,1304,0.0,0.0,1,15860.45
20066,2015,4,10,47,8221,0,9,3938,7983,54,4,4,25,1604,2.0,0.0,1,15860.45
20067,2015,4,10,45,8741,6,13,5547,10615,51,3,4,25,1604,1.0,0.0,1,15860.45
20068,2015,4,10,82,2745,2,19,7297,10933,96,3,2,18,1604,0.0,0.0,1,15860.45
20069,2015,4,11,48,146,2,12,3978,3056,55,3,2,24,1604,2.0,0.0,1,15860.45
20070,2015,4,11,48,1253,2,13,5547,2402,55,3,2,24,1604,1.0,2.0,1,15860.45
20071,2015,4,11,48,1253,2,13,13,6637,55,3,2,24,1604,2.0,7.0,1,15860.45
20072,2015,4,10,48,557,2,18,7297,1245,55,1,2,27,1604,0.0,0.0,2,15860.45
20073,2015,4,11,48,1253,0,2,7297,10538,55,3,4,25,1604,2.0,2.0,1,15860.45
20074,2015,4,11,48,11050,2,13,6509,11399,55,1,2,17,1100,0.0,3.0,1,15860.45
20075,2015,4,11,0,4983,7,13,2125,10033,0,3,1,15,4819,0.0,101.0,1,15860.45
20076,2015,4,11,45,11545,0,12,6705,9366,51,4,4,1,3342,42.0,25.0,1,15860.45
20077,2015,4,11,0,4369,2,12,160,10957,0,2,2,18,1358,0.0,11.0,1,15860.45
20078,2015,4,10,0,8395,0,12,122,9065,0,2,4,25,1604,1.0,3.0,1,15860.45
20079,2015,4,11,0,8133,1,6,3460,1839,0,2,4,25,1604,1.0,0.0,1,15860.45
20080,2015,4,11,82,4465,5,2,7297,2969,96,4,4,25,1604,20.0,3.0,1,15860.45
20081,2015,4,11,82,3270,0,9,5695,1821,96,3,4,25,4172,6.0,0.0,1,15860.45
20082,2015,4,11,110,11740,0,13,5547,2500,127,4,4,1,4373,1.0,2.0,1,15860.45
20083,2015,4,11,110,9481,2,6,3181,5396,127,3,2,24,1132,0.0,2.0,1,15860.45
20084,2015,4,11,82,4699,2,19,7297,10933,96,3,2,24,644,0.0,0.0,1,15860.45
20085,2015,4,11,97,8390,0,9,6638,9799,114,3,4,7,4811,2.0,0.0,1,15860.45
20086,2015,4,11,113,13012,0,9,7139,9799,130,4,4,25,1604,5.0,5.0,1,15860.45
20087,2015,4,11,106,11792,2,16,5824,6930,123,1,2,17,5027,34.0,0.0,1,15860.45
20088,2015,4,11,106,596,2,13,6805,7271,123,1,2,17,5048,5.0,24.0,1,15860.45
20089,2015,4,11,81,2058,0,6,3855,11592,92,3,4,25,1604,1.0,0.0,1,15860.45
20090,2015,4,11,81,2062,0,6,3855,11592,92,3,4,25,1604,0.0,1.0,1,15860.45
20091,2015,4,11,81,3686,0,6,3855,11592,92,3,4,25,1604,2.0,0.0,1,15860.45
20092,2015,4,11,48,1253,2,12,3978,7983,55,3,2,24,1604,1.0,0.0,1,15860.45
20093,2015,4,11,68,6502,0,5,7257,8028,53,3,4,25,1604,0.0,0.0,1,15860.45
20094,2015,4,11,86,7837,1,6,3031,11419,100,4,4,25,1604,2.0,0.0,1,15860.45
20095,2015,4,11,123,144,0,13,5547,2402,144,4,4,19,1802,2.0,0.0,1,15860.45
20096,2015,4,11,123,11099,0,13,5547,2402,144,4,4,19,1802,1.0,0.0,1,15860.45
20097,2015,4,11,123,144,2,13,5547,9166,144,4,2,17,4535,1.0,13.0,1,15860.45
20098,2015,4,11,123,144,2,13,5547,9166,144,4,2,17,4535,1.0,12.0,1,15860.45
20099,2015,4,11,106,5128,2,13,5547,2487,68,3,2,27,1378,2.0,1.0,1,15860.45
20100,2015,4,11,75,8654,2,12,5245,7616,86,3,2,24,1604,2.0,3.0,1,15860.45
20101,2015,4,11,86,2256,1,6,2588,11493,100,3,4,25,1604,0.0,1.0,1,15860.45
20102,2015,4,11,45,2203,2,13,5547,2531,51,3,2,18,1604,1.0,3.0,1,15860.45
20103,2015,4,11,49,3666,2,19,7297,10933,56,3,2,24,1604,0.0,0.0,1,15860.45
20104,2015,4,11,86,7091,0,6,2684,5219,100,3,4,25,1604,0.0,0.0,1,15860.45
20105,2015,4,12,48,1253,2,13,5547,2402,55,3,2,27,1604,1.0,8.0,1,15860.45
20106,2015,4,12,48,1253,2,18,7297,1346,55,3,2,24,1604,2.0,5.0,1,15860.45
20107,2015,4,12,48,10166,1,6,2430,3143,55,1,2,17,4535,0.0,0.0,1,15860.45
20108,2015,4,12,48,11317,8,13,5547,2402,55,1,9,25,1604,3.0,0.0,1,15860.45
20109,2015,4,12,45,5926,3,2,5409,11359,51,4,4,25,1604,0.0,0.0,1,15860.45
20110,2015,4,12,63,12306,0,5,6682,3972,116,4,4,25,1604,2.0,1.0,1,15860.45
20111,2015,4,12,31,11118,2,9,1978,10957,34,4,2,24,1604,6.0,2.0,1,15860.45
20112,2015,4,12,31,896,2,12,1994,8205,34,4,2,27,3060,7.0,44.0,1,15860.45
20113,2015,4,12,31,10121,0,9,1978,1813,34,4,4,19,1802,0.0,3.0,1,15860.45
20114,2015,4,12,0,620,3,2,7297,5131,0,2,5,0,1604,0.0,0.0,1,15860.45
20115,2015,4,12,0,5888,2,12,160,10957,0,2,2,10,1661,1.0,2.0,1,15860.45
20116,2015,4,12,86,10555,2,9,5852,3056,100,4,2,18,1604,0.0,0.0,1,15860.45
20117,2015,4,12,31,13036,2,14,7297,4118,34,4,2,13,869,0.0,0.0,1,15860.45
20118,2015,4,12,48,8174,2,13,5025,10582,55,1,2,22,4535,6.0,0.0,1,15860.45
20119,2015,4,11,48,1292,2,2,7297,1055,55,1,2,22,4511,18.0,0.0,2,15860.45
20120,2015,4,12,48,12959,2,19,7297,10933,55,3,2,24,5569,0.0,0.0,1,15860.45
20121,2015,4,12,48,12959,2,19,7297,10933,55,3,2,13,2967,0.0,0.0,1,15860.45
20122,2015,4,12,48,569,2,19,7297,10933,55,3,2,13,2967,0.0,0.0,1,15860.45
20123,2015,4,12,48,569,2,19,7297,10933,55,3,2,13,2967,0.0,0.0,1,15860.45
20124,2015,4,12,48,12961,2,19,7297,10933,55,3,2,13,2967,0.0,0.0,1,15860.45
20125,2015,4,12,63,493,2,19,7297,10933,71,3,2,27,1604,0.0,0.0,1,15860.45
20126,2015,4,12,86,3917,6,13,5547,4558,100,4,4,25,1604,1.0,0.0,1,15860.45
20127,2015,4,12,110,6824,1,6,3244,11533,127,3,4,1,2199,3.0,0.0,1,15860.45
20128,2015,4,12,110,11539,0,13,5547,5239,127,4,4,1,4373,2.0,0.0,1,15860.45
20129,2015,4,12,82,12430,0,9,2201,3056,96,4,2,17,1705,1.0,1.0,2,15860.45
20130,2015,4,12,110,11539,0,13,5547,5239,127,4,4,1,4373,2.0,0.0,1,15860.45
20131,2015,4,12,48,312,8,13,385,10582,55,1,9,25,1604,15.0,0.0,1,15860.45
20132,2015,4,12,48,1253,2,13,5547,2402,55,3,2,24,1604,3.0,11.0,1,15860.45
20133,2015,4,12,68,3475,2,9,4908,10957,78,4,2,10,1661,2.0,2.0,1,15860.45
20134,2015,4,12,48,6559,2,19,7297,10933,55,1,2,27,3082,1.0,0.0,1,15860.45
20135,2015,4,12,45,2926,2,9,1288,8285,51,3,2,13,2528,0.0,4.0,1,15860.45
20136,2015,4,12,86,2586,0,9,5852,4624,100,4,4,25,1604,1.0,0.0,1,15860.45
20137,2015,4,12,123,12514,8,13,5547,2402,144,4,9,25,1604,1.0,0.0,1,15860.45
20138,2015,4,12,57,13188,2,12,4546,7933,64,3,2,24,1604,0.0,0.0,1,15860.45
20139,2015,4,12,82,5961,0,21,5240,3912,96,3,4,25,1604,0.0,0.0,1,15860.45
20140,2015,4,12,61,917,6,13,5547,2271,68,1,9,25,1604,0.0,0.0,1,15860.45
20141,2015,4,12,45,4677,1,21,6560,6324,51,4,4,25,1604,0.0,1.0,1,15860.45
20142,2015,4,11,82,5961,6,13,4182,7288,96,3,4,25,1604,0.0,0.0,1,15860.45
20143,2015,4,12,123,4062,6,6,2792,9897,144,4,9,25,1604,1.0,0.0,1,15860.45
20144,2015,4,13,37,12860,3,14,6809,7124,41,3,5,5,4035,0.0,0.0,1,15860.45
20145,2015,4,13,48,1253,2,13,5547,2402,55,1,2,27,3019,5.0,25.0,1,15860.45
20146,2015,4,13,48,1253,2,18,7297,1346,55,3,2,24,1604,1.0,5.0,1,15860.45
20147,2015,4,13,48,12738,2,13,5547,8869,55,3,2,24,1604,1.0,5.0,1,15860.45
20148,2015,4,13,48,4796,2,13,7297,6632,55,3,2,24,1604,2.0,7.0,1,15860.45
20149,2015,4,13,48,12514,2,13,5547,2402,55,3,2,24,1604,1.0,3.0,1,15860.45
20150,2015,4,13,48,1353,2,9,3945,9799,55,1,2,17,4535,4.0,0.0,1,15860.45
20151,2015,4,13,48,12514,6,2,7297,10803,55,1,9,25,1604,1.0,0.0,1,15860.45
20152,2015,4,13,45,2896,2,12,1524,7650,51,4,2,17,1655,5.0,7.0,1,15860.45
20153,2015,4,13,45,5926,2,9,1288,1435,51,4,2,24,5368,4.0,7.0,1,15860.45
20154,2015,4,13,63,12306,2,5,5166,3972,83,4,2,27,1604,0.0,0.0,1,15860.45
20155,2015,4,13,0,10691,2,12,160,7983,0,2,2,10,1661,2.0,1.0,1,15860.45
20156,2015,4,13,0,8610,8,12,152,7983,0,2,9,25,1604,2.0,0.0,2,15860.45
20157,2015,4,13,31,10121,0,9,1978,1813,34,4,4,19,1802,1.0,0.0,1,15860.45
20158,2015,4,13,31,10121,0,9,1978,1813,34,4,4,19,1802,0.0,1.0,1,15860.45
20159,2015,4,13,31,4973,2,6,2808,1325,34,3,2,24,1604,0.0,2.0,1,15860.45
20160,2015,4,12,31,13036,2,14,6310,1963,34,4,2,13,869,0.0,0.0,1,15860.45
20161,2015,4,13,31,11389,2,20,7297,8308,34,4,2,24,1604,0.0,0.0,2,15860.45
20162,2015,4,13,31,11389,2,20,7297,8308,34,4,2,24,1604,0.0,0.0,2,15860.45
20163,2015,4,13,48,11942,2,9,3944,7983,55,3,2,24,1604,1.0,4.0,1,15860.45
20164,2015,4,13,110,10381,0,6,3253,5134,127,3,4,25,1604,1.0,0.0,1,15860.45
20165,2015,4,13,110,1673,0,2,7297,9246,127,4,4,25,1604,2.0,0.0,1,15860.45
20166,2015,4,13,0,7995,2,13,5547,2402,0,3,2,10,1661,3.0,0.0,1,15860.45
20167,2015,4,13,0,10860,0,13,5547,2131,0,2,4,25,1604,0.0,1.0,1,15860.45
20168,2015,4,13,82,1940,0,13,7297,3799,96,3,4,25,1604,1.0,1.0,1,15860.45
20169,2015,4,13,116,3742,2,13,1943,10582,134,4,2,17,4535,2.0,0.0,1,15860.45
20170,2015,4,13,82,7510,2,9,5695,7983,96,3,2,18,1604,2.0,0.0,2,15860.45
20171,2015,4,13,82,11485,2,9,5695,7983,96,3,2,24,1604,0.0,0.0,2,15860.45
20172,2015,4,13,82,10786,2,19,7297,10933,96,3,2,10,1661,0.0,3.0,1,15860.45
20173,2015,4,13,45,6044,6,6,3051,4379,51,4,4,25,1604,0.0,0.0,1,15860.45
20174,2015,4,13,45,1597,6,13,5547,2005,51,4,4,25,1604,0.0,0.0,1,15860.45
20175,2015,4,13,81,10797,6,6,3855,3942,92,3,4,25,1604,1.0,0.0,1,15860.45
20176,2015,4,13,123,3056,8,13,5547,554,144,4,9,25,1604,1.0,0.0,1,15860.45
20177,2015,4,12,97,12514,6,10,6636,4727,53,0,4,25,1604,1.0,0.0,1,15860.45
20178,2015,4,13,123,11734,8,9,7507,270,144,4,9,25,1604,3.0,0.0,1,15860.45
20179,2015,4,13,48,1253,2,13,5547,7930,55,3,2,24,1604,3.0,9.0,1,15860.45
20180,2015,4,13,103,4723,3,6,5313,8263,120,4,9,25,1604,0.0,0.0,1,15860.45
20181,2015,4,13,103,4723,3,6,5313,8263,120,4,9,25,1604,0.0,0.0,1,15860.45
20182,2015,4,13,103,4723,3,6,5313,8263,120,4,9,25,1604,0.0,0.0,1,15860.45
20183,2015,4,13,106,596,2,13,541,868,123,3,2,17,5060,3.0,0.0,1,15860.45
20184,2015,4,13,103,21,8,6,5313,8263,120,4,9,25,1604,0.0,0.0,1,15860.45
20185,2015,4,13,103,21,8,6,5313,8263,120,4,9,25,1604,0.0,0.0,1,15860.45
20186,2015,4,13,100,5603,0,6,6685,628,117,3,4,25,1604,2.0,0.0,1,15860.45
20187,2015,4,13,103,3079,2,13,6084,7271,120,4,2,17,3847,0.0,0.0,1,15860.45
20188,2015,4,12,86,3694,6,9,5852,9770,100,4,9,25,1604,0.0,0.0,1,15860.45
20189,2015,4,13,86,1355,1,7,6683,4483,100,3,4,25,1604,1.0,0.0,1,15860.45
20190,2015,4,13,123,1032,6,21,3782,6930,144,4,9,25,1604,1.0,0.0,1,15860.45
20191,2015,4,13,123,12514,6,21,3782,6930,144,4,9,25,1604,1.0,0.0,1,15860.45
20192,2015,4,13,123,12514,8,21,3782,6930,144,4,9,25,1604,20.0,0.0,1,15860.45
20193,2015,4,13,123,12514,8,21,3782,6930,144,4,9,25,1604,20.0,0.0,1,15860.45
20194,2015,4,13,123,7925,1,9,7507,212,144,4,9,25,1604,1.0,0.0,1,15860.45
20195,2015,4,13,123,12514,8,21,3782,6930,144,4,9,25,1604,16.0,0.0,1,15860.45
20196,2015,4,13,123,144,0,13,5547,2402,144,4,4,19,1802,1.0,0.0,1,15860.45
20197,2015,4,13,123,7124,2,9,7507,8285,144,4,2,13,2931,15.0,10.0,2,15860.45
20198,2015,4,13,82,6721,0,13,5547,2444,96,3,4,25,1604,3.0,0.0,1,15860.45
20199,2015,4,13,82,5961,0,6,4348,10968,96,3,4,25,1604,1.0,1.0,1,15860.45
20200,2015,4,13,45,10599,2,19,7297,10933,51,3,2,10,5668,0.0,0.0,1,15860.45
20201,2015,4,13,82,5974,0,12,5734,1128,96,3,4,25,1604,0.0,1.0,1,15860.45
20202,2015,4,13,106,596,2,6,229,5123,123,4,2,17,1604,1.0,0.0,1,15860.45
20203,2015,4,13,45,4502,2,12,3880,7983,51,4,2,13,46,0.0,0.0,1,15860.45
20204,2015,4,13,61,917,6,13,5547,2329,68,1,9,25,1604,0.0,0.0,1,15860.45
20205,2015,4,13,39,1036,3,2,7297,8294,44,4,5,0,1604,0.0,0.0,1,15860.45
20206,2015,4,14,97,8390,2,6,6647,7337,114,0,2,27,3084,17.0,15.0,1,15860.45
20207,2015,4,14,82,2309,2,13,5547,7154,96,3,2,10,1661,0.0,0.0,1,15860.45
20208,2015,4,14,48,12855,2,13,5547,7930,55,3,2,27,1604,3.0,6.0,1,15860.45
20209,2015,4,14,48,7607,2,13,5547,2402,55,1,2,27,1604,4.0,15.0,1,15860.45
20210,2015,4,14,48,1253,2,13,5547,7930,55,3,2,27,1604,5.0,17.0,1,15860.45
20211,2015,4,14,86,1552,8,6,3072,7050,100,4,9,25,1604,1.0,0.0,1,15860.45
20212,2015,4,14,86,1552,0,9,788,177,100,4,4,25,1604,1.0,0.0,1,15860.45
20213,2015,4,14,86,1574,0,13,5547,2402,100,4,4,25,1604,0.0,0.0,1,15860.45
20214,2015,4,14,86,2622,0,9,5852,470,100,4,4,1,4341,0.0,0.0,1,15860.45
20215,2015,4,14,48,10166,8,13,862,7271,55,1,9,25,1604,0.0,0.0,1,15860.45
20216,2015,4,14,48,3960,2,9,3944,9799,55,1,2,27,1604,1.0,0.0,1,15860.45
20217,2015,4,14,48,581,2,19,7297,10933,55,3,2,24,1604,0.0,0.0,1,15860.45
20218,2015,4,14,48,572,2,19,7297,10933,55,3,2,24,1604,0.0,0.0,1,15860.45
20219,2015,4,14,48,573,2,19,7297,10933,55,3,2,24,1604,0.0,0.0,1,15860.45
20220,2015,4,14,63,12344,2,7,4710,7336,71,3,2,27,1604,0.0,1.0,2,15860.45
20221,2015,4,14,0,11187,2,3,7297,9336,0,2,2,24,1604,0.0,0.0,1,15860.45
20222,2015,4,14,0,2901,2,9,150,10957,0,3,2,24,1604,0.0,2.0,2,15860.45
20223,2015,4,14,0,6464,8,12,160,1813,0,2,9,25,1604,2.0,1.0,1,15860.45
20224,2015,4,14,0,11187,2,19,7297,10933,55,2,2,24,1604,0.0,0.0,1,15860.45
20225,2015,4,14,31,896,0,12,1994,875,34,4,4,25,1604,0.0,1.0,1,15860.45
20226,2015,4,14,45,11377,2,19,7297,10933,51,4,2,10,5229,0.0,0.0,1,15860.45
20227,2015,4,14,123,1032,6,9,7507,222,144,4,6,9,1604,14.0,0.0,1,15860.45
